b,27.201489594110647,?,u,p,e,dd,4.705590311053662,t,t,0.9918730755799566,t,p,466.814077962336,2763.2795138989013,-
b,32.42841969177142,3.9776537604211812,y,g,cc,o,-0.5838526039847909,t,f,2.338398613498884,t,g,264.41828702401585,611.4972235319308,+
b,29.0251324925296,8.561632544442878,u,?,r,dd,-4.833851253431672,f,?,0.046027318042667416,f,?,209.57427595882686,2815.7438944848554,-
b,31.394513324359732,5.77513233305852,l,p,x,?,3.3542335959424943,t,f,0.5737768225587796,f,p,288.8989411813558,0,-
a,28.938328357111995,3.1744359986120037,t,g,cc,?,2.4155238871653264,t,t,1.988520804711871,t,?,80.96124434206122,1521.8128676633469,+
b,30.639911561310754,4.192483430169558,l,g,j,h,-1.071455558467163,t,f,6.965318163153102,t,?,262.9674934943874,4160.268190150404,-
b,24.36580736730901,0.804218395344831,u,p,x,j,3.764985555381927,t,f,2.8719923110630847,t,p,222.5323836820993,2611.4705990522366,-
b,?,2.2352803521908786,y,?,r,bb,4.9908202048352095,t,t,1.0117227203956867,f,g,469.99022608740654,935.3394981497719,-
a,41.43784188468126,6.784458855827869,u,g,d,n,5.02968488314898,f,t,4.304519908852508,t,p,134.12126100012688,0,-
b,40.583863399744224,5.728932773962626,y,p,i,n,-0.7664959725328764,f,?,1.0483685216449923,t,g,318.3270579126306,0,-
b,28.273989878457893,5.82739239465091,y,g,i,n,0.6804071371537472,f,f,0.41377627281030427,t,g,450.8417265286975,0,-
a,19.624742156897028,18.851282951043178,l,g,q,v,1.6226392397010556,f,?,2.2367844670726873,t,g,362.06939942489333,0,+
b,41.726957868363215,11.357664642688688,u,g,d,v,-4.9622121219343915,f,t,6.097428904513532,t,g,356.6004446690279,0,+
b,32.440907070072925,16.69846472696619,u,g,k,ff,-2.4541047145512165,t,f,0.17358012707063541,f,g,160.47651668788603,1310.0732471910374,+
b,62.339122076284006,0.30585123080620413,l,g,d,z,-1.3213133638000647,t,t,2.050408642844687,t,g,-59.276988102029605,?,-
b,42.728140717769534,0.12361436047998044,u,g,x,ff,5.8146652849824765,t,f,0.49169427362946333,f,g,139.14468231311704,250.35838490080494,-
a,27.16840601017104,?,u,g,d,dd,?,f,f,4.711794616924966,t,p,412.45294330273896,2916.507652305142,-
b,?,2.0298536212990452,u,p,j,?,0.47768814227605305,f,t,4.934427044898754,t,s,119.6445043000569,1514.9464691653156,-
a,15.48854381332852,2.9842115213101663,y,p,d,o,1.6356600815469817,t,t,4.503467717905979,?,g,88.24085434740854,0,+
a,33.850143061172176,1.4412659787125681,y,p,w,dd,-0.935118332845096,t,t,0.7652390913155249,t,p,300.9758505800399,0,-
b,27.620816528447325,6.631408577581341,u,g,k,v,5.429197708669756,t,f,0.703750084001102,t,g,408.02302634902287,0,+
b,56.475775881181704,?,y,g,i,j,1.0863390845382277,?,f,4.68363640470662,f,g,98.37915973463014,5596.937723469667,+
?,51.359740508839025,4.104067641271038,u,g,d,n,?,t,f,0.013169170985219577,t,g,292.83532636096356,3020.2829208572366,-
b,46.91439640720673,5.794779891544308,y,gg,d,o,4.067108609644917,f,f,?,f,g,-32.669376266913986,6211.954933919037,+
b,21.66882727734237,0.5511885877606313,u,p,ff,j,3.8471262474936205,f,t,4.413993853486633,t,g,106.13564133650635,381.65575306272126,+
b,46.56907350688225,0.3041547097026345,u,g,aa,z,-0.6838219066585118,t,f,5.428404146810674,f,?,301.27793033492577,1094.03442624749,-
a,46.178051407097485,2.313220511803234,?,p,r,o,-0.05029537039036924,f,t,1.3676739395475603,f,g,128.93871702493314,0,+
?,8.295860386709279,5.122496918819012,u,gg,aa,n,-1.6221874949391233,t,t,5.282357400352133,f,g,-10.862743665590756,1764.8194923681012,-
b,33.49742649855667,4.211200002924873,?,g,d,o,3.4773537920244473,t,t,3.7806018939319914,t,g,116.5221243759832,0,-
b,35.62342307442261,1.1437680025826382,u,g,q,?,0.8703420469332026,f,t,5.248312028228559,t,g,228.59711642323384,1668.91357997405,-
b,29.37663327007141,2.098404353837773,u,p,?,h,-0.39489173361536123,t,t,2.8741753189931223,t,p,-411.7375008892143,0,-
a,47.38649764544656,3.753420034657381,u,p,cc,ff,-1.3954484263980875,t,t,0.4370745412208733,t,g,22.194193259203416,2188.737617846339,-
a,43.98247113868395,0.02321303725807533,l,g,m,h,1.7157398792647927,f,f,?,t,?,212.48684156338356,1092.8730963122975,-
b,39.2458101736929,6.810413535582595,u,p,w,o,8.48976416991638,f,t,2.5034092433625577,f,g,209.84279108138637,1817.0246967548524,+
b,27.14451265237551,3.927067780927337,u,p,x,h,2.523917808103484,f,f,8.674589161229378,f,g,446.1390849698379,868.4994778540245,-
b,14.123833195005073,0.8040455660455006,l,p,i,h,-4.596417869860246,f,t,0.35199468534503564,f,s,-133.95131386013827,0,+
a,22.13638015371714,9.116478876251996,y,g,e,?,3.9205694711213717,t,t,0.23897789680503723,t,g,117.06439812174753,1046.6152017717393,-
b,?,0.005546675245546279,y,p,i,j,-2.0238240130548597,f,t,0.43834142898952294,f,g,-67.08250453664903,4930.655016907424,-
b,55.0538716085455,2.2654268646981652,t,p,x,o,0.8448192144214812,f,f,0.10106254099425789,t,g,179.38756835460336,0,-
a,28.848429914044033,1.7784442619903706,y,g,aa,v,2.0806575169835924,f,t,0.9718691989682805,f,g,336.28148785031834,2105.04817051677,+
b,34.026815731543024,4.3140977957175775,y,g,e,ff,4.640888747759747,f,f,3.82451967791156,f,g,290.7395777575938,4953.088547456455,-
a,24.54358906231647,0.8060672028225055,u,p,e,dd,1.927685365542496,f,t,2.3911028352606585,t,g,277.10296649655356,1750.5025112374367,+
b,15.765347877898618,3.5186926386406916,?,g,cc,bb,5.595334858495058,t,t,0.5690660871661065,f,g,164.4009149200849,2005.5794420815123,-
b,41.98539649152139,3.162978880157013,y,g,q,j,4.30437150540415,t,t,2.329708632138977,t,p,29.00417157396788,?,+
b,25.625526675701956,6.732495681267755,u,p,w,h,3.867669000027745,t,f,1.6945523563838727,t,p,311.1887808102186,0,+
b,27.150708703162415,15.692211188195147,u,p,c,ff,-1.3590096838784316,f,t,0.6763343958394809,t,p,-146.17470869540898,0,-
b,29.538391959573516,3.9890309236357733,t,g,k,j,-1.4355322721061423,t,f,1.102984819416084,t,p,100.48882873605433,4582.2875737252525,-
b,25.302612699338212,19.437586156320236,u,g,?,v,2.1327315626713212,t,t,?,t,g,335.77570469942185,1692.9769517959853,-
b,56.56049645736873,0.6768785439425573,u,g,d,dd,1.5812311155344787,t,t,?,?,g,162.5164922668681,946.4113067286729,+
a,35.980754302962666,0.5401535125232046,l,gg,c,bb,3.5210472934615744,f,f,2.7488181452443134,t,?,?,0,+
a,28.356402764177364,0.5199025616547202,y,p,i,?,0.4769606526030139,t,f,5.257106232407103,t,p,-69.74352530815543,0,-
b,47.55738259737217,3.729721495738822,u,g,c,v,6.7591216404770496,t,t,0.03693920443155589,t,g,395.76012103233194,2395.4742562989077,-
b,11.931919591016829,2.9141627340259357,u,g,ff,h,2.5129129147046574,f,f,?,?,p,-21.7385100069487,4061.4647850759898,+
b,25.898220650522617,4.3228761231573065,y,p,aa,bb,0.7180259522954862,f,t,3.161393755081029,t,s,195.5438016850294,3628.8048495389457,+
a,25.01613380235014,1.5747853076168912,l,g,r,j,3.5406221244905414,t,t,4.228635964208787,t,g,222.07462546232586,5500.90953563254,-
a,18.787294434360675,2.0137270177068882,t,p,c,n,3.432661148376938,t,f,4.762447983505394,f,p,83.48163926038706,1864.3853029308098,+
b,37.53359077159685,2.881573886932386,y,g,j,bb,0.9184573498283306,f,f,0.6597416573532221,t,g,233.44519398932403,995.8324051596323,+
b,14.272574061438718,5.689902876385738,y,gg,e,bb,-3.739319275537075,f,t,5.898544578994725,f,g,372.2195624644652,4431.4036687887765,+
b,45.443083225764966,2.628590579018489,l,p,e,n,-2.65459164025053,t,f,2.849616632248384,t,g,-74.9298675544986,0,-
b,41.921322128891944,0.41830687811501505,t,p,q,dd,-3.388086959449227,t,t,1.4962791446147017,f,g,365.52272050102573,2218.276241814354,-
b,18.392246823929053,22.007947329216247,t,g,q,n,1.0507746509155942,t,t,3.876766979426729,f,g,-30.487671716946437,1049.7046764892884,+
b,23.315587401608227,2.1577673458679496,u,g,c,bb,-1.5234696474794154,t,t,2.29444417555198,t,s,222.72195893708468,996.8989883281945,-
b,26.23695352491245,9.465856957094562,l,?,m,j,5.498908241710368,f,t,0.05789989576436108,t,g,194.84354558145586,2093.3832115426258,-
b,7.87023256831743,4.195558334211516,u,p,ff,j,1.34524650877149,t,t,0.39565527761315256,t,g,?,2059.3855087134616,-
b,32.273692977721446,2.605261007819468,u,p,aa,h,-3.926399699061614,f,?,0.15828052237632845,f,g,205.27346772435897,325.82805776392127,-
b,24.139168037508725,5.301807614676825,u,g,m,ff,1.0925909405356151,f,f,0.9141220827174632,f,g,2.5246172002961202,582.0790253359389,-
b,25.4147052704087,2.405956205790603,l,p,k,n,-1.5131255625275637,t,t,1.6412868025954017,t,g,87.13844379707793,?,-
b,31.316281809924053,0.5230685438783663,y,g,i,dd,3.737874498803265,t,t,4.999920114072043,t,g,255.27708477355563,3411.853615233176,-
b,?,12.877856816193688,l,g,c,h,-0.19204589141134187,t,f,1.547314837098199,f,g,227.01242337175333,2598.9985070082957,-
b,17.204518328546328,6.017633636142352,y,p,aa,ff,2.1880561906606197,t,f,0.18703607408656586,t,g,-49.01146922004841,0,+
a,18.937068207816726,0.8608179665475986,u,p,r,z,3.6099582575818587,t,f,5.729133258491984,f,g,144.07286545633127,765.1982816900804,-
b,27.79740477991455,0.6020926465330442,u,g,aa,n,4.060839477941666,f,f,2.3960373650927416,t,g,219.0922561331761,0,+
b,5.512257259150516,0.8043682927286817,u,gg,e,bb,4.922786666386423,f,f,0.841854444697546,f,p,322.3856595709233,0,-
a,42.1631865639705,4.804128858078942,u,g,x,o,4.203347100462964,f,t,0.4502545028768873,t,p,90.13516410254134,2172.7280375101864,-
a,35.20599615118756,4.016009270565145,y,?,cc,dd,?,?,f,2.528505387187136,f,g,137.42043337137522,960.7530283790509,+
a,46.95578968562326,1.0269038756770368,y,p,m,h,0.7315641167433702,t,f,2.019860837990441,t,p,-66.47561613175401,0,+
?,21.693774400692057,5.761752170602094,l,g,j,z,-4.2823618829913315,t,f,0.008058633380586563,f,g,86.18411519828405,6116.398571336505,-
b,50.00531943081451,3.701168518953078,y,p,d,bb,8.018278664477368,t,f,1.7241615406490238,t,g,369.70334907211145,0,-
a,-1.7827543549613836,0.7178687290209728,u,g,d,j,4.402809918888387,t,f,3.63738097852007,f,g,257.46724367343273,0,-
b,41.7011278718017,13.509031396533954,u,g,w,h,4.62714758720294,t,f,2.2035770641641905,t,g,80.81989950241797,0,-
b,39.82626915609506,5.5090807454336925,y,g,m,h,1.6914934393268015,f,f,0.017635062627066243,t,g,133.38117930072974,0,-
b,20.051259027044132,6.961759507785928,t,g,w,o,-0.860813839059094,f,t,1.671483730259342,t,g,-232.12084424640005,2768.0907927220996,+
a,?,12.428129038136035,u,g,ff,o,3.5478176531122982,t,f,0.3915323996549977,f,g,-35.847297802428244,0,-
a,24.21185281481454,0.41866665728914587,y,?,r,h,6.887970009854078,t,f,3.9219396882060775,t,g,273.7243532093772,129.59134276606596,+
b,18.00848886953003,0.46195134568636287,l,?,m,z,?,t,f,0.29677846084481657,t,s,177.6875181442952,3914.717116542042,+
a,50.4934470494651,6.312877036837754,u,g,k,j,2.8240432219785583,f,t,1.5002322410807325,f,p,330.12866211501705,844.3256059743959,-
b,35.08503490038824,7.769481527835898,u,?,cc,ff,-0.25537315028555296,t,t,1.1027474533271953,f,g,358.4412102362587,0,+
a,-1.6151687912746056,3.6721740331681056,u,p,aa,bb,5.190124548712793,f,t,1.7683744231716945,?,g,410.5332849571404,0,-
b,21.18791659560827,20.061582881969088,u,g,ff,h,5.427155431922377,t,f,1.3943113283755633,t,g,381.8556287660077,6179.127284037228,-
a,33.832611618928034,0.9338894736987112,l,p,?,z,0.9405011215679351,f,t,1.592710716973654,f,g,164.50124967544818,0,-
b,38.049806094744184,7.86858647978204,u,g,i,h,-0.5196426895322066,t,t,3.4540267362095567,f,g,349.7128526851533,136.75937456390318,-
a,20.65557767123846,5.074019750298399,u,p,e,?,2.973077845164809,t,f,?,t,g,327.5339803153202,243.82779803333096,+
b,48.99546280278829,10.526987041058952,u,p,e,h,0.45300789847336587,f,f,0.000471043265019288,t,g,-43.323102525293734,0,+
b,47.19094572911979,2.9346287597873917,u,g,ff,z,0.8681653823489333,t,f,0.8640486697957483,f,p,331.0726681036632,0,+
a,35.57417380582608,3.501217669352649,u,g,c,ff,0.06268594809029482,t,f,0.19285300047813428,t,p,68.54181546003495,1297.5017924704305,-
a,17.122751240829384,20.305986150889368,y,g,ff,v,-1.8194793077275988,t,t,0.7791743085501366,f,g,-28.408672047314468,2572.1812814822206,+
b,33.67904215138548,0.14935696434810675,l,g,c,ff,7.127483698934635,t,t,0.9529555502834579,?,p,330.58653339229227,1460.0190475256732,+
b,46.16160663022576,5.4575586564884,?,g,e,j,7.248743915817497,t,t,2.640493577298221,f,g,?,4390.102080861507,-
b,22.59035297162342,2.8781721745524393,u,g,e,v,-1.9600675336621176,t,t,2.4355922144317614,t,g,602.3594526690437,0,-
a,25.68039555001235,2.7966669006824043,?,g,w,z,4.326336412289278,f,t,0.22780252529143896,f,g,197.60250356869682,0,-
b,26.710657773567,?,u,g,r,n,0.04130968276531366,t,f,?,f,s,296.93676562179303,1839.331045196139,+
a,26.976058089995565,4.925236831768949,l,p,j,bb,3.7273393479993584,f,f,5.764507363688179,t,?,90.52992969141445,4011.6365752793126,-
b,34.288323332206396,3.1385866647512377,u,g,m,bb,4.740784375337597,f,t,5.818560289954435,t,g,-108.50655544766283,0,-
b,7.987317286911072,?,y,p,k,h,4.197948082187248,t,t,1.9551337989081552,f,g,84.47943719693711,0,-
b,27.19172923373057,9.918524564132419,u,g,k,?,2.696385535576009,t,f,1.791967974559312,t,g,153.74086179244406,1861.1453441880983,-
b,36.73710155391694,0.4804263070578281,l,g,i,ff,5.979026593961661,f,t,2.914078596298312,t,g,180.93373354137685,48.5894725376063,-
b,18.32225426362984,0.10633084686540253,l,g,ff,?,0.9145659823022976,f,t,1.1742234676896315,t,g,182.43495389580198,1312.375645881755,+
b,31.280358191742128,3.419268366406854,u,g,m,bb,3.1917338277243585,t,f,3.086197938553053,t,g,-9.496511414196533,2492.5194149331846,-
b,35.01914523896156,36.71475395382352,u,p,i,bb,-1.549044979996375,f,f,0.8934357768125338,t,p,472.2045833688197,425.7866149395014,+
?,37.78512260934816,0.6389669901460441,y,?,k,z,2.8142644814028275,t,f,0.33331657388005964,f,g,158.81497464767796,0,-
b,34.56328064896275,2.117392295761639,u,g,r,dd,5.137690146487608,t,f,1.6947868635222727,t,p,170.6680198952313,1571.1081497153139,-
a,38.167253592041384,1.0068159226700257,u,p,?,v,2.2687420437657466,f,f,0.1612332217189585,f,g,576.6515487285012,1384.5653487980821,-
b,54.9847636864997,5.772061878952971,y,g,ff,n,1.2757567687393816,t,f,0.81695787294158,t,s,342.03125771393474,?,+
b,40.20114944217597,6.070079715966424,u,p,j,o,3.548534861344875,f,f,2.377232060782326,t,g,152.27861612956013,0,+
b,21.990960948000463,7.431685695339661,t,g,aa,bb,1.0761154110828792,?,t,0.1999415618489302,t,p,149.5342193136839,1165.0253986463788,+
b,19.523641953843356,1.4845508030498022,l,gg,ff,dd,-0.29029402045001484,f,t,1.6177447149738104,t,g,190.1885471452758,1554.7538759163833,+
b,-4.734145869849904,3.967032422429822,y,g,d,h,2.5515486342610845,f,f,4.073572364988698,t,g,246.7107144203904,0,+
b,23.1634424269313,4.468759080641651,u,p,q,v,0.772152685660688,t,t,0.8079952747744492,f,g,320.2667049934979,0,+
b,15.349548918321421,8.323542617116631,u,p,?,bb,-0.45777357916449324,f,t,8.31604238042179,t,g,-234.59891690699294,731.4416756273918,-
a,43.08476981509405,15.222568234682436,l,gg,q,o,5.708392165418654,t,f,2.5831094936300625,t,g,180.08975300562153,2202.4134978582297,+
b,24.893557806100997,2.077825880034168,u,p,d,n,-1.6621372777424757,f,?,?,f,g,133.5866406765767,1730.250823966021,-
b,22.59592637210832,4.745331736134427,y,g,e,n,0.746109488484066,f,t,2.1638470388005384,t,g,350.3544868203695,2034.3936690780272,-
b,35.08052943121415,1.246163906097202,t,p,c,j,?,f,t,3.3314141249988656,t,s,335.3837330670948,0,-
b,48.44251822673433,?,u,g,e,?,0.34726645233543874,t,f,4.114678270164865,t,g,197.31557019453774,4098.040302990375,+
b,33.4771300948382,8.44971749381111,u,p,c,dd,2.1526631055680543,f,t,1.2687665649879891,t,g,53.66717498944274,?,-
a,?,14.242920319785405,t,p,i,h,1.87649156926235,f,f,3.7506518399340765,t,p,321.5928858615562,1503.575413787878,-
b,42.3413884330932,0.8054296198710716,y,p,?,?,2.181826507024799,t,t,5.521397010654376,f,g,?,5179.077443389547,+
a,12.208067674583297,3.1245977342363203,y,g,k,z,2.5542217366871736,f,f,0.49706635064162835,?,g,170.2066461683642,3246.47864964764,-
?,2.9920078668886063,4.842929148783483,u,p,e,ff,3.7947481238898515,f,f,2.107250906398516,t,g,58.171222091118395,1314.1091628188824,-
a,38.08449921582038,?,t,gg,j,h,0.2565618636499507,f,t,4.814174299869061,f,g,139.04508833408462,0,-
a,38.247799447479096,4.157914462620965,?,p,e,n,3.2517903435745583,t,t,4.710379254385313,f,g,105.75764487309877,867.7347707483551,-
b,27.19991817574533,2.2825191792728265,t,gg,q,dd,0.05737458309452248,t,t,3.5087536274883546,f,?,-137.31179173130477,3015.0273796738443,-
b,7.858754187457976,4.810274203445072,u,g,?,j,4.6777920148979275,t,f,0.6238881722263128,t,g,216.3636575942519,621.1726580369005,+
a,13.017028415627081,3.9047044553734644,?,p,cc,dd,7.950158704555134,?,f,5.577015572993268,t,p,118.64845869781679,0,+
b,24.891345651653864,8.690534303806597,?,g,i,bb,-1.0786589162350824,t,t,4.163415104154582,f,g,356.298039085788,2481.181736206094,-
b,32.81364724856747,1.4937475587319966,u,g,ff,n,5.157586824048989,f,t,1.3470591255331776,t,g,-4.831809606676444,0,+
b,39.65247939547804,6.094772735762808,l,g,d,?,-1.4463821054759682,f,f,0.5010528291040995,t,s,78.42326690242093,3844.7397233970155,-
b,32.523817710780285,5.5599080551057245,u,p,q,v,?,f,t,0.7708215070235951,f,g,344.9668762739647,2606.7300976423253,+
b,3.7897952245816136,12.15873825195229,l,p,m,z,2.471160816204352,f,f,3.263916443388208,?,g,88.88694528042042,2080.0484632338444,+
b,44.198484563326886,3.715661608578589,t,g,cc,j,4.812680366614295,f,f,1.2127121071227107,t,?,169.750871463426,1909.5903392847608,+
a,33.81848907257032,15.355427563813874,u,g,x,z,5.958933483431899,t,f,3.133001842487777,f,g,?,1459.8529357868606,-
b,43.109852990863665,3.132822177309332,u,g,m,bb,?,f,f,2.4721090904213665,t,g,-28.568840867344193,130.70982041961076,+
a,43.60878355256794,4.1856669965056374,u,g,d,o,1.443711597040779,f,t,0.14562425955974523,t,s,415.83375987894124,3293.247833123855,-
b,49.744070847714035,0.4809920492446364,u,g,w,o,0.5156571626993498,f,t,1.8281664217648683,t,s,?,0,-
a,9.345745653142874,2.280843681453567,u,g,q,bb,-0.7885325805772299,t,t,2.6732847484579603,f,g,165.82467320337017,?,+
b,49.48299086414242,1.4002118850130467,u,gg,x,o,5.743270502228647,f,f,0.938215496210223,?,g,143.4652396244867,1553.5868986505766,-
a,21.12521127266038,0.06981580558986739,y,g,i,bb,?,f,t,4.578355683786104,t,g,175.9961343513795,651.2914841943283,+
a,29.922328851939987,1.3471451212289367,u,p,w,bb,4.478141514324519,f,f,2.5381256033829196,t,?,241.0611183626536,?,+
b,23.116741972847347,1.279951715057051,u,g,cc,v,-0.6115513175430669,f,t,7.5649998915850345,f,p,-58.071325256230494,1413.549559668833,-
a,33.35204024477292,0.3191164811416668,u,gg,k,o,7.13581158745109,t,f,6.170335785267099,f,g,108.53282919852339,3725.2340532267353,-
b,31.474002561265365,3.445977255744941,u,p,d,h,5.816176947019649,t,f,2.283520975034904,t,g,43.69618403946981,0,+
b,43.24708808238509,0.05201559960529858,u,gg,j,n,-1.0195398781287413,f,f,3.4337083301065223,f,?,411.0999413934379,521.7526109940826,+
a,53.935383966054204,1.3239585807487535,y,g,r,o,-3.956986469197945,f,?,4.142954288070531,f,g,-59.723970846654964,0,+
b,25.803626764355293,3.3178806622280166,?,p,e,dd,5.099355546199521,t,t,0.033349029553618445,t,?,451.1047812438757,0,+
b,50.638264184378485,8.944078077888138,y,p,ff,z,0.6003502047978317,t,t,1.3369460615077975,f,?,233.3014544381976,0,-
b,?,0.8218750145421848,u,g,k,ff,-1.06121369149671,f,f,1.3436731839449378,t,g,364.60753837487556,3110.437702662085,+
b,43.68273709998087,4.491425554756695,y,g,?,n,1.2763068011079457,t,t,0.38533243066856315,f,g,325.9366898316331,530.7588600851725,+
b,27.903880223918556,7.082408855051659,u,g,aa,n,1.8493861488747656,t,f,5.333444866405573,?,?,141.77830448196784,4250.934683911294,-
b,26.84786179674922,3.412729764801867,y,p,q,bb,-0.020420567952370572,t,?,2.6087073132970855,t,g,-47.48704166593089,825.6027024737016,-
a,35.82815010831595,2.6941837926823293,y,gg,i,bb,2.1023959445347336,t,t,1.1651615882343904,t,g,479.4871182346727,434.3069076444134,-
?,28.99255013731183,0.023974390734629415,l,p,q,j,8.33040674625687,f,f,3.807691605063202,f,p,-14.524443336590366,1114.5807089060324,-
b,22.852323938016603,0.9759698750737659,l,p,c,dd,3.5864939054390597,f,t,3.7214012061126307,f,g,45.168691321584504,3121.6273725107785,+
a,47.93265207115553,0.9226110061203313,?,p,ff,v,-3.281735782724809,f,t,1.4668343964023447,t,?,443.69635758126964,0,-
b,21.74385453935553,3.3854051637582616,l,g,ff,j,4.201967682255699,f,t,3.749111030798801,f,g,305.6819929414904,2632.678311876688,+
b,11.100483351803746,2.414499458092858,l,p,e,?,1.2218247321882316,f,f,1.40084920151017,t,g,105.28864816875213,4265.708374546584,-
b,?,5.521632434055753,t,?,e,bb,3.769845453664828,f,t,0.10296876489235735,t,g,173.3177611033027,731.0064311965345,-
?,44.481200732073944,1.1879514827628972,u,p,d,v,-1.9366575802942188,f,t,4.536848151732251,f,g,344.34927864352096,1661.1467852508715,-
b,52.725261399113045,2.2186601777164885,u,?,r,h,0.5235694544119922,t,f,?,f,s,370.13779962413906,2098.631289116457,-
b,30.706280581515998,5.054727514226093,y,g,m,n,?,f,t,2.583864855306971,f,g,453.4261829307227,1709.9365095153312,-
